rnd-1_family-76	LTR	Gypsy
rnd-1_family-3	LTR	Gypsy
rnd-1_family-34	LTR	Gypsy
rnd-1_family-20	RC	Helitron
rnd-1_family-62	LTR	Gypsy
rnd-1_family-123	LTR	Gypsy
rnd-1_family-14	Unknown	
rnd-1_family-101	DNA	TcMar-Tc1
rnd-1_family-40	LINE	CR1
rnd-1_family-61	LTR	Gypsy
rnd-1_family-53	LTR	Gypsy
rnd-1_family-25	RC	Helitron
rnd-1_family-32	LTR	Gypsy
rnd-1_family-98	LTR	Gypsy
rnd-1_family-41	DNA	P
rnd-1_family-83	LTR	Pao
rnd-1_family-59	LTR	Gypsy
rnd-1_family-63	RC	Helitron
rnd-1_family-64	LTR	Gypsy
rnd-1_family-45	LTR	Gypsy
rnd-1_family-65	LINE	I-Jockey
rnd-1_family-87	LTR	Gypsy
rnd-1_family-112	LINE	I-Jockey
rnd-1_family-84	LTR	Gypsy
rnd-1_family-27	RC	Helitron
rnd-1_family-58	LTR	Gypsy
rnd-1_family-103	LTR	Gypsy
rnd-1_family-126	DNA	P
rnd-1_family-128	LINE	I-Jockey
rnd-1_family-117	LTR	Gypsy
rnd-1_family-92	LINE	CR1
rnd-1_family-42	LINE	CR1
rnd-1_family-66	LINE	I-Jockey
rnd-1_family-118	LINE	R1
rnd-1_family-9	LINE	I-Jockey
rnd-1_family-106	LTR	Gypsy
rnd-1_family-135	LTR	Gypsy
rnd-1_family-8	LTR	Gypsy
rnd-1_family-77	LTR	Gypsy
rnd-1_family-104	LTR	Gypsy
rnd-1_family-79	LINE	R1
rnd-1_family-52	LTR	Pao
rnd-1_family-5	LINE	I-Jockey
rnd-1_family-26	RC	Helitron
rnd-1_family-71	LTR	Gypsy
rnd-1_family-2	LINE	R1-LOA
rnd-1_family-33	LINE	I-Jockey
rnd-1_family-37	LTR	Gypsy
rnd-1_family-54	RC	Helitron
rnd-1_family-73	LTR	Pao
rnd-1_family-120	LINE	CR1
rnd-1_family-95	LINE	CR1
rnd-1_family-31	LTR	Gypsy
rnd-1_family-7	DNA	P
rnd-1_family-1	LINE	I-Jockey
rnd-1_family-57	LTR	Gypsy
rnd-1_family-85	LTR	Gypsy
rnd-1_family-48	LTR	Gypsy
rnd-1_family-46	LTR	Gypsy
rnd-1_family-72	LINE	R1
rnd-1_family-69	LINE	I-Jockey
rnd-1_family-0	Satellite	
rnd-1_family-35	LTR	Copia
rnd-1_family-70	DNA	P
rnd-1_family-17	LTR	Gypsy
rnd-1_family-80	LTR	Gypsy
rnd-1_family-11	RC	Helitron
rnd-1_family-16	LTR	Gypsy
rnd-1_family-19	LTR	Gypsy
rnd-1_family-90	LINE	CR1
rnd-1_family-91	LTR	Gypsy
rnd-1_family-132	RC	Helitron
rnd-1_family-24	Satellite	
rnd-1_family-55	LTR	Gypsy
rnd-1_family-121	LINE	I-Jockey
rnd-1_family-75	LTR	Gypsy
rnd-1_family-81	LTR	Gypsy
rnd-1_family-51	DNA	P
rnd-1_family-86	LTR	Gypsy
rnd-1_family-115	LINE	I-Jockey
rnd-1_family-12	RC	Helitron
rnd-1_family-134	DNA	P
rnd-1_family-93	LTR	Gypsy
rnd-1_family-38	LINE	I-Jockey
rnd-1_family-43	LTR	Gypsy
rnd-1_family-74	LTR	Gypsy
rnd-1_family-6	DNA	P
rnd-1_family-18	RC	Helitron
rnd-1_family-67	RC	Helitron
rnd-1_family-28	LINE	CR1
rnd-1_family-10	Unknown	
rnd-1_family-4	Unknown	
rnd-1_family-50	LTR	Gypsy
rnd-1_family-39	LTR	Gypsy
rnd-1_family-105	LINE	R1
rnd-1_family-21	Unknown	
rnd-1_family-119	LINE	CR1
rnd-1_family-100	DNA	TcMar-Tc1
rnd-1_family-89	LINE	CR1
rnd-1_family-82	LTR	Pao
rnd-1_family-30	LTR	Gypsy
rnd-1_family-107	LTR	Gypsy
rnd-1_family-23	LTR	Gypsy
rnd-1_family-60	LTR	Gypsy
rnd-1_family-68	LINE	I-Jockey
rnd-1_family-94	LINE	R1
rnd-1_family-15	LTR	Pao
rnd-1_family-22	RC	Helitron
rnd-1_family-56	LTR	Gypsy
rnd-1_family-102	LTR	Pao
rnd-1_family-109	LINE	I-Jockey
rnd-1_family-13	DNA	P
rnd-1_family-137	LINE	I-Jockey
rnd-1_family-88	LINE	I-Jockey
rnd-1_family-44	RC	Helitron
rnd-1_family-138	LTR	Gypsy
rnd-1_family-113	LTR	Gypsy
rnd-1_family-78	LINE	I-Jockey
rnd-1_family-139	LTR	Gypsy
rnd-1_family-136	Unknown	
rnd-1_family-125	LTR	Pao
rnd-1_family-140	DNA	P
rnd-1_family-116	LTR	Gypsy
rnd-1_family-108	LINE	I-Jockey
rnd-1_family-110	LTR	Pao
rnd-1_family-49	LTR	Gypsy
rnd-1_family-131	LTR	Gypsy
rnd-1_family-142	LTR	Gypsy
rnd-1_family-99	LTR	Gypsy
rnd-1_family-129	LTR	Gypsy
rnd-1_family-141	LTR	Gypsy
rnd-1_family-145	LINE	R1
rnd-1_family-146	LTR	Gypsy
rnd-1_family-122	LTR	Gypsy
rnd-1_family-147	LINE	R1
rnd-1_family-96	LINE	I-Jockey
rnd-1_family-149	LTR	Gypsy
rnd-1_family-143	LINE	I-Jockey
rnd-1_family-127	LTR	Gypsy
rnd-1_family-97	LINE	I-Jockey
rnd-1_family-150	LTR	Gypsy
rnd-1_family-144	LINE	I-Jockey
rnd-1_family-151	LINE	I-Jockey
rnd-1_family-133	Unknown	
rnd-1_family-155	LTR	Gypsy
rnd-1_family-47	LTR	Gypsy
rnd-1_family-159	LTR	Gypsy
rnd-1_family-36	LTR	Gypsy
rnd-1_family-157	LTR	Gypsy
rnd-1_family-152	LINE	I-Jockey
rnd-1_family-161	LINE	R1-LOA
rnd-1_family-162	LTR	Copia
rnd-1_family-160	LTR	Gypsy
rnd-1_family-163	LTR	Gypsy
rnd-1_family-166	LTR	Gypsy
rnd-1_family-167	LTR	Gypsy
rnd-1_family-164	Satellite	
rnd-1_family-168	LTR	Gypsy
rnd-1_family-165	LTR	Gypsy
rnd-1_family-154	LTR	Gypsy
rnd-1_family-169	LTR	Gypsy
rnd-1_family-170	LINE	I-Jockey
rnd-1_family-156	LINE	I-Jockey
rnd-1_family-172	LTR	Gypsy
rnd-1_family-173	LINE	I-Jockey
rnd-1_family-175	LTR	Gypsy
rnd-1_family-176	Unknown	
rnd-1_family-171	LTR	Gypsy
rnd-1_family-177	LTR	Gypsy
rnd-1_family-178	LTR	Gypsy
rnd-1_family-179	LINE	R1
rnd-1_family-182	LTR	Gypsy
rnd-1_family-180	LTR	Gypsy
rnd-1_family-148	LTR	Gypsy
rnd-1_family-158	LTR	Gypsy
rnd-1_family-183	LTR	Pao
rnd-1_family-184	LTR	Gypsy
rnd-1_family-181	LINE	I-Jockey
rnd-1_family-187	LTR	Gypsy
rnd-1_family-185	LTR	Gypsy
rnd-1_family-189	LTR	Gypsy
