rnd-1_family-64	LTR	Gypsy
rnd-1_family-133	LTR	Gypsy
rnd-1_family-92	LTR	Gypsy
rnd-1_family-175	LTR	Gypsy
rnd-1_family-130	DNA	TcMar-Tc1
rnd-1_family-31	LTR	Gypsy
rnd-1_family-57	LTR	Gypsy
rnd-1_family-87	LINE	I-Jockey
rnd-1_family-80	LINE	CR1
rnd-1_family-101	LTR	Gypsy
rnd-1_family-20	Unknown	
rnd-1_family-48	LTR	Gypsy
rnd-1_family-89	LINE	R1
rnd-1_family-11	LTR	Pao
rnd-1_family-152	LTR	Gypsy
rnd-1_family-168	Unknown	
rnd-1_family-183	LINE	CR1
rnd-1_family-139	DNA	TcMar-Tc1
rnd-1_family-7	RC	Helitron
rnd-1_family-128	LINE	I-Jockey
rnd-1_family-5	RC	Helitron
rnd-1_family-98	Unknown	
rnd-1_family-82	DNA	P
rnd-1_family-4	LTR	Copia
rnd-1_family-56	RC	Helitron
rnd-1_family-30	RC	Helitron
rnd-1_family-136	LINE	I-Jockey
rnd-1_family-145	LTR	Copia
rnd-1_family-88	LINE	I-Jockey
rnd-1_family-96	LTR	Pao
rnd-1_family-161	LTR	Gypsy
rnd-1_family-125	LTR	Gypsy
rnd-1_family-52	LTR	Gypsy
rnd-1_family-121	LTR	Gypsy
rnd-1_family-24	LTR	Gypsy
rnd-1_family-60	LTR	Gypsy
rnd-1_family-38	LINE	I-Jockey
rnd-1_family-81	LINE	I-Jockey
rnd-1_family-6	LTR	Gypsy
rnd-1_family-61	LINE	CR1
rnd-1_family-9	DNA	P
rnd-1_family-55	LTR	Gypsy
rnd-1_family-10	RC	Helitron
rnd-1_family-115	LINE	I-Jockey
rnd-1_family-68	LTR	Gypsy
rnd-1_family-104	LINE	CR1
rnd-1_family-29	LTR	Copia
rnd-1_family-90	LINE	R1
rnd-1_family-103	LTR	Gypsy
rnd-1_family-37	LTR	Gypsy
rnd-1_family-134	LTR	Gypsy
rnd-1_family-51	DNA	P
rnd-1_family-28	DNA	P
rnd-1_family-118	LTR	Gypsy
rnd-1_family-0	DNA	P
rnd-1_family-142	LTR	Gypsy
rnd-1_family-39	LINE	I-Jockey
rnd-1_family-156	LTR	Gypsy
rnd-1_family-36	LTR	Gypsy
rnd-1_family-164	LTR	Gypsy
rnd-1_family-154	LINE	I-Jockey
rnd-1_family-53	LTR	Gypsy
rnd-1_family-8	DNA	P
rnd-1_family-13	RC	Helitron
rnd-1_family-63	LTR	Gypsy
rnd-1_family-111	LTR	Gypsy
rnd-1_family-43	LINE	I-Jockey
rnd-1_family-44	LTR	Gypsy
rnd-1_family-113	LTR	Gypsy
rnd-1_family-177	LTR	Gypsy
rnd-1_family-67	LINE	I-Jockey
rnd-1_family-129	Unknown	
rnd-1_family-157	RC	Helitron
rnd-1_family-69	LTR	Pao
rnd-1_family-40	LINE	I-Jockey
rnd-1_family-97	LTR	Pao
rnd-1_family-65	LINE	I-Jockey
rnd-1_family-72	LTR	Gypsy
rnd-1_family-19	LTR	Gypsy
rnd-1_family-181	LTR	Gypsy
rnd-1_family-14	LTR	Gypsy
rnd-1_family-50	LTR	Copia
rnd-1_family-114	LTR	Gypsy
rnd-1_family-21	LTR	Gypsy
rnd-1_family-86	LINE	CR1
rnd-1_family-84	LINE	I-Jockey
