rnd-1_family-193	LTR	Gypsy
rnd-1_family-276	Unknown	
rnd-1_family-137	LTR	Gypsy
rnd-1_family-168	LTR	Gypsy
rnd-1_family-82	LINE	I-Jockey
rnd-1_family-162	Unknown	
rnd-1_family-103	LTR	Pao
rnd-1_family-4	RC	Helitron
rnd-1_family-140	Unknown	
rnd-1_family-221	LTR	Gypsy
rnd-1_family-79	LTR	Gypsy
rnd-1_family-71	Unknown	
rnd-1_family-42	Unknown	
rnd-1_family-113	LTR	Gypsy
rnd-1_family-225	Unknown	
rnd-1_family-249	LTR	Gypsy
rnd-1_family-73	LTR	Ngaro
rnd-1_family-240	LINE	I-Jockey
rnd-1_family-144	Unknown	
rnd-1_family-104	LTR	Gypsy
rnd-1_family-47	RC	Helitron
rnd-1_family-22	RC	Helitron
rnd-1_family-142	LINE	CR1
rnd-1_family-176	LTR	Gypsy
rnd-1_family-157	LINE	I-Jockey
rnd-1_family-2	RC	Helitron
rnd-1_family-95	LTR	Gypsy
rnd-1_family-45	RC	Helitron
rnd-1_family-17	RC	Helitron
rnd-1_family-284	LTR	Gypsy
rnd-1_family-290	LTR	Gypsy
rnd-1_family-36	Unknown	
rnd-1_family-34	Unknown	
rnd-1_family-27	RC	Helitron
rnd-1_family-252	LTR	Gypsy
rnd-1_family-56	Unknown	
rnd-1_family-213	LTR	Gypsy
rnd-1_family-219	DNA	TcMar-Mariner
rnd-1_family-143	LINE	I-Jockey
rnd-1_family-84	LINE	I-Jockey
rnd-1_family-292	DNA	PIF-Harbinger
rnd-1_family-133	LINE	I-Jockey
rnd-1_family-165	LTR	Pao
rnd-1_family-183	RC	Helitron
rnd-1_family-189	LINE	CR1
rnd-1_family-278	LTR	Pao
rnd-1_family-43	LTR	Gypsy
rnd-1_family-125	Unknown	
rnd-1_family-243	LTR	Gypsy
rnd-1_family-236	Unknown	
rnd-1_family-31	RC	Helitron
rnd-1_family-135	RC	Helitron
rnd-1_family-261	LTR	Pao
rnd-1_family-185	LTR	Gypsy
rnd-1_family-126	LTR	Gypsy
rnd-1_family-291	Unknown	
rnd-1_family-51	RC	Helitron
rnd-1_family-49	RC	Helitron
rnd-1_family-54	LINE	CR1
rnd-1_family-33	LTR	Gypsy
rnd-1_family-222	Unknown	
rnd-1_family-41	DNA	TcMar-Mariner
rnd-1_family-62	LINE	I-Jockey
rnd-1_family-124	LINE	I-Jockey
rnd-1_family-132	LTR	Gypsy
rnd-1_family-223	Unknown	
rnd-1_family-26	RC	Helitron
rnd-1_family-272	Unknown	
rnd-1_family-202	LTR	Gypsy
rnd-1_family-228	DNA	P
rnd-1_family-209	Unknown	
rnd-1_family-107	LINE	CR1
rnd-1_family-226	LINE	I-Jockey
rnd-1_family-80	LTR	Gypsy
rnd-1_family-263	Unknown	
rnd-1_family-207	LTR	Gypsy
rnd-1_family-19	RC	Helitron
rnd-1_family-203	LTR	Gypsy
rnd-1_family-44	Unknown	
rnd-1_family-229	LTR	Gypsy
rnd-1_family-194	LINE	I-Jockey
rnd-1_family-151	LTR	Gypsy
rnd-1_family-118	LINE	I-Jockey
rnd-1_family-154	LTR	Gypsy
rnd-1_family-115	LTR	Pao
rnd-1_family-184	LINE	I-Jockey
rnd-1_family-179	LTR	Gypsy
rnd-1_family-166	LINE	I-Jockey
rnd-1_family-50	DNA	CMC-Transib
rnd-1_family-215	LTR	Gypsy
rnd-1_family-29	LTR	Gypsy
rnd-1_family-205	LTR	Gypsy
rnd-1_family-98	LTR	Gypsy
rnd-1_family-8	RC	Helitron
rnd-1_family-20	RC	Helitron
rnd-1_family-39	Unknown	
rnd-1_family-93	Unknown	
