rnd-1_family-139	LINE	I-Jockey
rnd-1_family-32	RC	Helitron
rnd-1_family-42	LTR	Gypsy
rnd-1_family-202	Unknown	
rnd-1_family-54	RC	Helitron
rnd-1_family-111	LTR	Gypsy
rnd-1_family-215	LTR	Gypsy
rnd-1_family-203	LTR	Pao
rnd-1_family-45	Unknown	
rnd-1_family-266	LTR	Gypsy
rnd-1_family-17	RC	Helitron
rnd-1_family-58	LTR	Gypsy
rnd-1_family-2	LTR	Gypsy
rnd-1_family-269	Unknown	
rnd-1_family-271	LTR	Gypsy
rnd-1_family-43	RC	Helitron
rnd-1_family-22	Unknown	
rnd-1_family-48	Unknown	
rnd-1_family-212	Unknown	
rnd-1_family-164	Unknown	
rnd-1_family-53	Unknown	
rnd-1_family-129	Unknown	
rnd-1_family-153	LINE	I-Jockey
rnd-1_family-100	LINE	CR1
rnd-1_family-21	Unknown	
rnd-1_family-140	LINE	I-Jockey
rnd-1_family-116	LTR	Gypsy
rnd-1_family-242	Unknown	
rnd-1_family-146	LTR	Gypsy
rnd-1_family-11	Unknown	
rnd-1_family-243	Unknown	
rnd-1_family-57	LINE	CR1
rnd-1_family-44	RC	Helitron
rnd-1_family-103	LTR	Gypsy
rnd-1_family-7	Unknown	
rnd-1_family-142	LINE	I-Jockey
rnd-1_family-141	Unknown	
rnd-1_family-92	LTR	Gypsy
rnd-1_family-1	RC	Helitron
rnd-1_family-67	LINE	I-Jockey
rnd-1_family-216	LTR	Pao
rnd-1_family-219	Unknown	
rnd-1_family-89	LTR	Gypsy
rnd-1_family-118	LINE	CR1
rnd-1_family-234	Unknown	
rnd-1_family-218	LTR	Gypsy
rnd-1_family-6	Satellite	
rnd-1_family-253	Unknown	
rnd-1_family-128	Unknown	
rnd-1_family-267	LTR	Gypsy
rnd-1_family-126	Unknown	
rnd-1_family-0	Unknown	
rnd-1_family-170	LTR	Gypsy
rnd-1_family-185	LTR	Gypsy
rnd-1_family-47	LTR	Gypsy
rnd-1_family-252	LTR	Pao
rnd-1_family-222	LTR	Gypsy
