rnd-1_family-52	LTR	Gypsy
rnd-1_family-188	LTR	Pao
rnd-1_family-114	LTR	Gypsy
rnd-1_family-20	RC	Helitron
rnd-1_family-118	LINE	I-Jockey
rnd-1_family-246	Unknown	
rnd-1_family-179	LTR	Pao
rnd-1_family-232	LINE	I-Jockey
rnd-1_family-86	LINE	I-Jockey
rnd-1_family-53	LTR	Gypsy
rnd-1_family-135	LTR	Gypsy
rnd-1_family-208	Unknown	
rnd-1_family-247	LINE	I-Jockey
rnd-1_family-158	LTR	Gypsy
rnd-1_family-96	LINE	I-Jockey
rnd-1_family-227	LTR	Gypsy
rnd-1_family-237	Unknown	
rnd-1_family-132	LINE	I-Jockey
rnd-1_family-5	RC	Helitron
rnd-1_family-136	Unknown	
rnd-1_family-73	LINE	I-Jockey
rnd-1_family-43	LINE	CR1
rnd-1_family-257	Unknown	
rnd-1_family-6	RC	Helitron
rnd-1_family-209	Unknown	
rnd-1_family-60	RC	Helitron
rnd-1_family-58	Unknown	
rnd-1_family-203	LTR	Pao
rnd-1_family-196	LINE	CR1
rnd-1_family-176	Unknown	
rnd-1_family-57	Unknown	
rnd-1_family-54	LINE	CR1
rnd-1_family-37	LTR	Copia
rnd-1_family-72	Unknown	
rnd-1_family-154	LTR	Gypsy
rnd-1_family-195	LINE	I-Jockey
rnd-1_family-240	LTR	Gypsy
rnd-1_family-11	RC	Helitron
rnd-1_family-19	RC	Helitron
rnd-1_family-170	LTR	Gypsy
rnd-1_family-12	RC	Helitron
rnd-1_family-238	Unknown	
rnd-1_family-87	LTR	Gypsy
rnd-1_family-105	Unknown	
rnd-1_family-149	LTR	Pao
rnd-1_family-243	LTR	Gypsy
rnd-1_family-40	Unknown	
rnd-1_family-198	LINE	I-Jockey
rnd-1_family-35	Unknown	
rnd-1_family-76	LINE	CR1
rnd-1_family-45	LINE	CR1
rnd-1_family-214	Unknown	
rnd-1_family-92	LTR	Gypsy
rnd-1_family-32	LTR	Gypsy
rnd-1_family-95	LINE	I-Jockey
rnd-1_family-78	LTR	Gypsy
rnd-1_family-22	RC	Helitron
rnd-1_family-199	Unknown	
rnd-1_family-130	Unknown	
rnd-1_family-204	DNA	PiggyBac
rnd-1_family-59	LINE	CR1
rnd-1_family-83	Unknown	
rnd-1_family-34	RC	Helitron
rnd-1_family-248	LTR	Gypsy
rnd-1_family-185	Unknown	
rnd-1_family-220	Unknown	
rnd-1_family-51	LINE	CR1
rnd-1_family-3	Unknown	
rnd-1_family-103	Unknown	
rnd-1_family-162	LTR	Gypsy
rnd-1_family-222	LTR	Pao
rnd-1_family-55	LINE	I-Jockey
rnd-1_family-94	LTR	Gypsy
rnd-1_family-85	LTR	Pao
rnd-1_family-205	LTR	Gypsy
rnd-1_family-244	LTR	Pao
rnd-1_family-66	RC	Helitron
rnd-1_family-64	LTR	Gypsy
rnd-1_family-69	LTR	Gypsy
rnd-1_family-42	LINE	CR1
rnd-1_family-122	Unknown	
rnd-1_family-48	LINE	I-Jockey
rnd-1_family-101	LTR	Gypsy
rnd-1_family-41	Unknown	
rnd-1_family-23	LTR	Gypsy
rnd-1_family-91	Unknown	
rnd-1_family-217	LINE	I-Jockey
rnd-1_family-99	LTR	Gypsy
rnd-1_family-7	RC	Helitron
rnd-1_family-230	Unknown	
rnd-1_family-180	LINE	I-Jockey
rnd-1_family-151	LINE	I-Jockey
rnd-1_family-123	LTR	Pao
rnd-1_family-137	LTR	Gypsy
rnd-1_family-263	LTR	Gypsy
rnd-1_family-15	Unknown	
rnd-1_family-211	LTR	Pao
rnd-1_family-153	LTR	Pao
rnd-1_family-253	Unknown	
rnd-1_family-104	RC	Helitron
rnd-1_family-231	LTR	Pao
rnd-1_family-81	LTR	Gypsy
rnd-1_family-61	LINE	I-Jockey
rnd-1_family-142	RC	Helitron
rnd-1_family-194	LINE	I-Jockey
rnd-1_family-197	Unknown	
rnd-1_family-14	RC	Helitron
rnd-1_family-17	LINE	CR1
rnd-1_family-97	LTR	Pao
rnd-1_family-271	Unknown	
rnd-1_family-80	LTR	Gypsy
rnd-1_family-13	RC	Helitron
rnd-1_family-119	LTR	Gypsy
rnd-1_family-181	LTR	Gypsy
rnd-1_family-183	Unknown	
