rnd-1_family-73	LINE	CR1
rnd-1_family-199	LTR	Gypsy
rnd-1_family-117	LTR	Gypsy
rnd-1_family-293	LTR	Gypsy
rnd-1_family-46	Unknown	
rnd-1_family-144	Unknown	
rnd-1_family-57	RC	Helitron
rnd-1_family-203	LTR	Pao
rnd-1_family-145	LTR	Gypsy
rnd-1_family-120	DNA	TcMar-Tc1
rnd-1_family-161	LINE	I-Jockey
rnd-1_family-212	LTR	Gypsy
rnd-1_family-34	RC	Helitron
rnd-1_family-252	LTR	Gypsy
rnd-1_family-28	RC	Helitron
rnd-1_family-64	RC	Helitron
rnd-1_family-49	RC	Helitron
rnd-1_family-184	Unknown	
rnd-1_family-58	LINE	CR1
rnd-1_family-280	LTR	Gypsy
rnd-1_family-14	LTR	Gypsy
rnd-1_family-152	LINE	I-Jockey
rnd-1_family-131	LINE	I-Jockey
rnd-1_family-25	RC	Helitron
rnd-1_family-55	Unknown	
rnd-1_family-85	LINE	I-Jockey
rnd-1_family-105	LTR	Gypsy
rnd-1_family-162	LTR	Gypsy
rnd-1_family-140	LTR	Pao
rnd-1_family-90	Unknown	
rnd-1_family-133	LTR	Pao
rnd-1_family-191	Unknown	
rnd-1_family-106	LTR	Gypsy
rnd-1_family-24	Unknown	
rnd-1_family-86	LINE	I-Jockey
rnd-1_family-32	DNA	TcMar-Tc1
rnd-1_family-36	DNA	P
rnd-1_family-75	Unknown	
rnd-1_family-29	RC	Helitron
rnd-1_family-30	Unknown	
rnd-1_family-12	Unknown	
rnd-1_family-296	Unknown	
rnd-1_family-7	Unknown	
rnd-1_family-83	LINE	I-Jockey
rnd-1_family-165	LTR	Gypsy
rnd-1_family-112	DNA	TcMar-Tc1
rnd-1_family-248	Unknown	
rnd-1_family-50	Unknown	
rnd-1_family-71	LINE	CR1
rnd-1_family-3	RC	Helitron
rnd-1_family-53	Unknown	
rnd-1_family-204	LTR	Gypsy
rnd-1_family-79	LTR	Gypsy
rnd-1_family-136	Unknown	
rnd-1_family-175	LINE	I-Jockey
rnd-1_family-274	LTR	Pao
rnd-1_family-263	DNA	TcMar-Tc1
rnd-1_family-38	Unknown	
rnd-1_family-0	LINE	I-Jockey
rnd-1_family-114	RC	Helitron
rnd-1_family-256	LINE	I-Jockey
rnd-1_family-54	LTR	Gypsy
rnd-1_family-21	Unknown	
rnd-1_family-93	LTR	Gypsy
rnd-1_family-176	LTR	Gypsy
rnd-1_family-132	LTR	Gypsy
rnd-1_family-208	Unknown	
rnd-1_family-235	LINE	I-Jockey
rnd-1_family-294	LTR	Gypsy
