rnd-1_family-87	LTR	Ngaro
rnd-1_family-157	LTR	Gypsy
rnd-1_family-158	LTR	Gypsy
rnd-1_family-263	Unknown	
rnd-1_family-115	Unknown	
rnd-1_family-209	LINE	I-Jockey
rnd-1_family-196	LTR	Gypsy
rnd-1_family-229	Unknown	
rnd-1_family-20	RC	Helitron
rnd-1_family-138	Unknown	
rnd-1_family-197	LTR	Gypsy
rnd-1_family-60	Unknown	
rnd-1_family-2	LTR	Gypsy
rnd-1_family-37	DNA	CMC-Transib
rnd-1_family-168	Unknown	
rnd-1_family-257	LTR	Gypsy
rnd-1_family-33	LTR	
rnd-1_family-109	LTR	Pao
rnd-1_family-15	RC	Helitron
rnd-1_family-47	DNA	CMC-Transib
rnd-1_family-63	RC	Helitron
rnd-1_family-100	LINE	I-Jockey
rnd-1_family-280	LINE	I-Jockey
rnd-1_family-97	LTR	Gypsy
rnd-1_family-286	RC	Helitron
rnd-1_family-258	LTR	Gypsy
rnd-1_family-264	LTR	Gypsy
rnd-1_family-153	Unknown	
rnd-1_family-281	Unknown	
rnd-1_family-75	LINE	CR1
rnd-1_family-103	LINE	CR1
rnd-1_family-184	LTR	Gypsy
rnd-1_family-151	LTR	Pao
rnd-1_family-61	DNA	CMC-EnSpm
rnd-1_family-130	Unknown	
rnd-1_family-38	LTR	Gypsy
rnd-1_family-187	LINE	CR1
rnd-1_family-84	Unknown	
rnd-1_family-83	Unknown	
rnd-1_family-238	RC	Helitron
rnd-1_family-185	Unknown	
rnd-1_family-146	LINE	I-Jockey
rnd-1_family-79	Unknown	
rnd-1_family-91	Unknown	
rnd-1_family-35	Unknown	
rnd-1_family-231	Unknown	
rnd-1_family-36	RC	Helitron
rnd-1_family-129	LTR	Pao
rnd-1_family-243	LINE	CR1
rnd-1_family-143	LTR	Gypsy
rnd-1_family-76	RC	Helitron
rnd-1_family-234	Unknown	
rnd-1_family-27	RC	Helitron
rnd-1_family-271	Unknown	
rnd-1_family-92	LINE	I-Jockey
rnd-1_family-89	LINE	I-Jockey
rnd-1_family-96	LTR	Gypsy
rnd-1_family-298	LTR	Gypsy
rnd-1_family-55	Unknown	
rnd-1_family-215	Unknown	
rnd-1_family-265	LTR	Gypsy
rnd-1_family-14	RC	Helitron
rnd-1_family-155	LTR	Gypsy
rnd-1_family-230	LINE	CR1
rnd-1_family-277	RC	Helitron
rnd-1_family-295	LTR	Gypsy
rnd-1_family-44	Unknown	
rnd-1_family-86	Unknown	
rnd-1_family-180	LINE	I-Jockey
rnd-1_family-4	RC	Helitron
rnd-1_family-267	LINE	I-Jockey
rnd-1_family-111	LTR	Gypsy
rnd-1_family-142	LTR	Gypsy
rnd-1_family-6	LTR	Gypsy
rnd-1_family-22	RC	Helitron
rnd-1_family-174	Unknown	
rnd-1_family-188	LTR	Pao
rnd-1_family-72	LINE	I-Jockey
rnd-1_family-160	Unknown	
rnd-1_family-17	RC	Helitron
rnd-1_family-126	Unknown	
rnd-1_family-88	LTR	Gypsy
rnd-1_family-81	Unknown	
rnd-1_family-159	LTR	Gypsy
rnd-1_family-273	Unknown	
rnd-1_family-77	LTR	Gypsy
rnd-1_family-170	LTR	Gypsy
rnd-1_family-141	LTR	Gypsy
rnd-1_family-113	LTR	Gypsy
rnd-1_family-166	LTR	Gypsy
rnd-1_family-152	Unknown	
rnd-1_family-201	LTR	Gypsy
rnd-1_family-24	Unknown	
rnd-1_family-32	RC	Helitron
rnd-1_family-11	RC	Helitron
rnd-1_family-31	RC	Helitron
rnd-1_family-12	RC	Helitron
rnd-1_family-261	LTR	Pao
rnd-1_family-169	LTR	Gypsy
rnd-1_family-90	Unknown	
rnd-1_family-9	LINE	CR1
rnd-1_family-175	LINE	I-Jockey
rnd-1_family-98	LINE	I-Jockey
rnd-1_family-161	RC	Helitron
rnd-1_family-66	LINE	I-Jockey
rnd-1_family-223	Unknown	
rnd-1_family-46	Unknown	
rnd-1_family-0	Unknown	
rnd-1_family-262	Unknown	
rnd-1_family-110	LTR	Pao
rnd-1_family-288	Unknown	
rnd-1_family-73	LINE	CR1
rnd-1_family-181	LTR	Pao
rnd-1_family-58	LINE	CR1
rnd-1_family-198	LTR	Gypsy
rnd-1_family-16	RC	Helitron
rnd-1_family-254	LTR	Pao
rnd-1_family-205	LTR	Gypsy
rnd-1_family-13	Unknown	
rnd-1_family-171	LINE	I-Jockey
rnd-1_family-156	LINE	I-Jockey
rnd-1_family-248	Unknown	
rnd-1_family-85	Unknown	
rnd-1_family-57	LINE	CR1
rnd-1_family-162	LTR	Gypsy
rnd-1_family-18	Unknown	
rnd-1_family-190	LTR	Pao
rnd-1_family-145	LINE	I-Jockey
rnd-1_family-178	LTR	Gypsy
rnd-1_family-102	LTR	Gypsy
rnd-1_family-165	Unknown	
rnd-1_family-233	LTR	Gypsy
rnd-1_family-70	LTR	Gypsy
rnd-1_family-219	Unknown	
rnd-1_family-50	Unknown	
rnd-1_family-123	Unknown	
rnd-1_family-106	LTR	Gypsy
rnd-1_family-99	Unknown	
rnd-1_family-291	LINE	I-Jockey
rnd-1_family-64	LINE	I-Jockey
rnd-1_family-249	Unknown	
rnd-1_family-250	LTR	Gypsy
rnd-1_family-183	LTR	Gypsy
rnd-1_family-62	DNA	P
rnd-1_family-186	LTR	Gypsy
rnd-1_family-116	LTR	Gypsy
rnd-1_family-246	DNA	P
rnd-1_family-132	Unknown	
rnd-1_family-43	LTR	Gypsy
rnd-1_family-276	LTR	Gypsy
rnd-1_family-118	LTR	Gypsy
rnd-1_family-95	Unknown	
rnd-1_family-78	Satellite	
rnd-1_family-194	Unknown	
rnd-1_family-117	RC	Helitron
rnd-1_family-93	DNA	hAT-Ac
rnd-1_family-3	LINE	I-Jockey
rnd-1_family-177	LTR	
rnd-1_family-48	Unknown	
rnd-1_family-34	RC	Helitron
rnd-1_family-68	LTR	Pao
rnd-1_family-135	Unknown	
rnd-1_family-65	Unknown	
rnd-1_family-213	LTR	Pao
rnd-1_family-137	LTR	Gypsy
rnd-1_family-220	LTR	Gypsy
rnd-1_family-131	LTR	Gypsy
rnd-1_family-1	RC	Helitron
rnd-1_family-80	Unknown	
rnd-1_family-259	Unknown	
rnd-1_family-203	Unknown	
rnd-1_family-266	Unknown	
rnd-1_family-301	DNA	P
rnd-1_family-149	Unknown	
rnd-1_family-21	LTR	Gypsy
rnd-1_family-74	LINE	I-Jockey
rnd-1_family-107	LTR	Gypsy
rnd-1_family-127	RC	Helitron
rnd-1_family-296	LTR	Gypsy
rnd-1_family-172	Unknown	
rnd-1_family-122	Unknown	
rnd-1_family-28	Unknown	
rnd-1_family-236	Unknown	
rnd-1_family-5	Unknown	
rnd-1_family-136	Unknown	
rnd-1_family-53	Unknown	
rnd-1_family-39	LTR	Gypsy
rnd-1_family-163	LTR	Gypsy
rnd-1_family-195	RC	Helitron
rnd-1_family-302	LTR	Gypsy
rnd-1_family-251	LTR	Gypsy
rnd-1_family-164	LTR	Gypsy
rnd-1_family-289	Unknown	
rnd-1_family-56	LINE	CR1
rnd-1_family-240	LTR	Gypsy
rnd-1_family-176	LTR	Pao
rnd-1_family-268	Unknown	
rnd-1_family-105	LINE	I-Jockey
rnd-1_family-101	Unknown	
rnd-1_family-71	LTR	Pao
rnd-1_family-45	Unknown	
rnd-1_family-150	Unknown	
rnd-1_family-173	LINE	I-Jockey
rnd-1_family-237	Unknown	
rnd-1_family-252	LTR	Gypsy
rnd-1_family-167	LINE	I-Jockey
rnd-1_family-294	LTR	Gypsy
rnd-1_family-26	LTR	Gypsy
rnd-1_family-112	LTR	Gypsy
rnd-1_family-119	LTR	Gypsy
rnd-1_family-189	RC	Helitron
rnd-1_family-245	LINE	I-Jockey
rnd-1_family-41	Unknown	
rnd-1_family-23	Unknown	
rnd-1_family-154	LTR	Gypsy
rnd-1_family-108	LTR	Gypsy
rnd-1_family-202	LTR	Gypsy
rnd-1_family-222	Unknown	
rnd-1_family-52	Unknown	
rnd-1_family-124	LINE	I-Jockey
rnd-1_family-221	LTR	Pao
rnd-1_family-179	LTR	Pao
rnd-1_family-40	Unknown	
rnd-1_family-120	LTR	Gypsy
rnd-1_family-94	LTR	Gypsy
rnd-1_family-134	LTR	Gypsy
rnd-1_family-54	RC	Helitron
rnd-1_family-8	RC	Helitron
rnd-1_family-42	LTR	Gypsy
rnd-1_family-25	RC	Helitron
rnd-1_family-7	RC	Helitron
rnd-1_family-247	LINE	CR1
rnd-1_family-216	LTR	Gypsy
rnd-1_family-10	RC	Helitron
rnd-1_family-29	RC	Helitron
rnd-1_family-225	LINE	I-Jockey
rnd-1_family-226	LTR	Pao
rnd-1_family-303	Unknown	
rnd-1_family-139	Unknown	
rnd-1_family-227	LTR	Gypsy
rnd-1_family-19	Unknown	
rnd-1_family-283	LTR	Gypsy
rnd-1_family-206	LTR	Pao
rnd-1_family-200	LTR	Gypsy
rnd-1_family-217	LTR	Gypsy
rnd-1_family-51	Unknown	
rnd-1_family-140	LINE	I-Jockey
rnd-1_family-104	LTR	Pao
rnd-1_family-284	LTR	Gypsy
rnd-1_family-59	DNA	CMC-Transib
rnd-1_family-199	LTR	Gypsy
rnd-1_family-133	LTR	Gypsy
rnd-1_family-242	LTR	Gypsy
rnd-1_family-304	RC	Helitron
rnd-1_family-218	LTR	Gypsy
rnd-1_family-232	LTR	Pao
rnd-1_family-275	LTR	Gypsy
rnd-1_family-125	Unknown	
rnd-1_family-299	LTR	Pao
rnd-1_family-306	Unknown	
rnd-1_family-235	LTR	Gypsy
rnd-1_family-182	LTR	Gypsy
rnd-1_family-300	LTR	Gypsy
rnd-1_family-290	LTR	Pao
rnd-1_family-260	LTR	Pao
rnd-1_family-204	LTR	Pao
rnd-1_family-305	LTR	Gypsy
rnd-1_family-244	LTR	Pao
rnd-1_family-293	RC	Helitron
rnd-1_family-128	LTR	Gypsy
rnd-1_family-193	RC	Helitron
rnd-1_family-274	LINE	I-Jockey
rnd-1_family-147	LINE	I-Jockey
rnd-1_family-208	LTR	Pao
rnd-1_family-270	Unknown	
rnd-1_family-114	LINE	CR1
rnd-1_family-292	LTR	Gypsy
rnd-1_family-241	LINE	CR1
rnd-1_family-308	RC	Helitron
rnd-1_family-30	RC	Helitron
rnd-1_family-144	LINE	CR1
rnd-1_family-278	LTR	Gypsy
rnd-1_family-192	LTR	Pao
rnd-1_family-309	Unknown	
rnd-1_family-67	Unknown	
rnd-1_family-211	LTR	Gypsy
rnd-1_family-282	LTR	Pao
rnd-1_family-255	Unknown	
rnd-1_family-256	LTR	Gypsy
rnd-1_family-69	LINE	I-Jockey
rnd-1_family-310	LTR	Pao
rnd-1_family-191	LINE	I-Jockey
rnd-1_family-228	RC	Helitron
rnd-1_family-121	LTR	Gypsy
rnd-1_family-239	LTR	Gypsy
rnd-1_family-207	LTR	Pao
rnd-1_family-307	LTR	Pao
rnd-1_family-253	LINE	I-Jockey
rnd-1_family-82	LINE	I-Jockey
rnd-1_family-311	LTR	Gypsy
rnd-1_family-312	LTR	Pao
rnd-1_family-314	LTR	Pao
rnd-1_family-279	LTR	Pao
rnd-1_family-317	DNA	PIF-Harbinger
rnd-1_family-318	Unknown	
rnd-1_family-315	LTR	Gypsy
rnd-1_family-316	Unknown	
rnd-1_family-319	LTR	Gypsy
rnd-1_family-212	LTR	Gypsy
rnd-1_family-224	RC	Helitron
rnd-1_family-322	Unknown	
rnd-1_family-324	RC	Helitron
