rnd-1_family-20	RC	Helitron
rnd-1_family-32	Unknown	
rnd-1_family-29	Unknown	
rnd-1_family-4	RC	Helitron
rnd-1_family-56	LTR	Gypsy
rnd-1_family-171	LTR	Gypsy
rnd-1_family-115	LINE	I-Jockey
rnd-1_family-161	LINE	I-Jockey
rnd-1_family-158	LTR	Gypsy
rnd-1_family-11	RC	Helitron
rnd-1_family-27	LTR	Gypsy
rnd-1_family-95	LTR	Gypsy
rnd-1_family-172	Unknown	
rnd-1_family-147	Unknown	
rnd-1_family-143	LINE	I-Jockey
rnd-1_family-167	LTR	Gypsy
rnd-1_family-165	RC	Helitron
rnd-1_family-97	LTR	Gypsy
rnd-1_family-13	RC	Helitron
rnd-1_family-38	Unknown	
rnd-1_family-16	Unknown	
rnd-1_family-81	LINE	I-Jockey
rnd-1_family-118	LTR	Gypsy
rnd-1_family-15	RC	Helitron
rnd-1_family-126	Unknown	
rnd-1_family-150	LINE	I-Jockey
rnd-1_family-103	LTR	Pao
rnd-1_family-164	RC	Helitron
rnd-1_family-43	RC	Helitron
rnd-1_family-149	LTR	Gypsy
rnd-1_family-65	LINE	I-Jockey
rnd-1_family-54	Unknown	
rnd-1_family-144	LTR	Pao
rnd-1_family-184	LINE	CR1
rnd-1_family-3	RC	Helitron
rnd-1_family-159	LTR	Gypsy
rnd-1_family-23	RC	Helitron
rnd-1_family-90	LINE	CR1
rnd-1_family-192	Unknown	
rnd-1_family-137	LTR	Gypsy
rnd-1_family-35	Unknown	
rnd-1_family-153	LTR	Gypsy
rnd-1_family-5	LTR	Gypsy
rnd-1_family-40	RC	Helitron
rnd-1_family-119	LTR	Gypsy
rnd-1_family-141	LTR	Pao
rnd-1_family-145	LTR	Gypsy
rnd-1_family-22	Unknown	
rnd-1_family-91	LTR	Gypsy
rnd-1_family-120	LINE	I-Jockey
rnd-1_family-82	LTR	Gypsy
rnd-1_family-205	Unknown	
rnd-1_family-117	LTR	Gypsy
rnd-1_family-113	LTR	Gypsy
rnd-1_family-160	Unknown	
rnd-1_family-197	Unknown	
rnd-1_family-136	LTR	Gypsy
rnd-1_family-179	LTR	Gypsy
rnd-1_family-6	Unknown	
rnd-1_family-198	Unknown	
rnd-1_family-42	LINE	CR1
rnd-1_family-122	LTR	Gypsy
rnd-1_family-131	RC	Helitron
rnd-1_family-67	Unknown	
rnd-1_family-202	Unknown	
rnd-1_family-48	DNA	P
rnd-1_family-189	LTR	Gypsy
rnd-1_family-75	LTR	Pao
rnd-1_family-83	LINE	I-Jockey
rnd-1_family-46	LINE	CR1
rnd-1_family-80	LINE	CR1
rnd-1_family-109	Unknown	
rnd-1_family-19	LTR	Gypsy
rnd-1_family-107	Unknown	
rnd-1_family-10	RC	Helitron
rnd-1_family-196	DNA	TcMar-Tc1
rnd-1_family-151	LTR	Gypsy
rnd-1_family-127	Unknown	
rnd-1_family-58	Unknown	
rnd-1_family-78	LTR	Gypsy
rnd-1_family-69	RC	Helitron
rnd-1_family-112	Unknown	
rnd-1_family-33	Unknown	
rnd-1_family-201	Unknown	
rnd-1_family-105	LINE	I-Jockey
rnd-1_family-21	RC	Helitron
rnd-1_family-185	Unknown	
rnd-1_family-87	LTR	Gypsy
rnd-1_family-59	Unknown	
rnd-1_family-191	Unknown	
rnd-1_family-34	Unknown	
rnd-1_family-111	Unknown	
rnd-1_family-157	LTR	Gypsy
rnd-1_family-180	LTR	Gypsy
rnd-1_family-45	LINE	R1
rnd-1_family-31	Unknown	
rnd-1_family-154	Unknown	
rnd-1_family-92	LINE	I-Jockey
rnd-1_family-93	LTR	Gypsy
rnd-1_family-53	LINE	I-Jockey
rnd-1_family-89	LTR	Gypsy
rnd-1_family-73	LTR	Pao
rnd-1_family-85	LTR	Gypsy
rnd-1_family-173	Unknown	
rnd-1_family-7	RC	Helitron
rnd-1_family-64	LTR	Pao
