rnd-1_family-81	LINE	I-Jockey
rnd-1_family-177	Unknown	
rnd-1_family-217	LINE	I-Jockey
rnd-1_family-154	LTR	Gypsy
rnd-1_family-207	LINE	I-Jockey
rnd-1_family-70	Unknown	
rnd-1_family-143	LTR	Gypsy
rnd-1_family-26	RC	Helitron
rnd-1_family-35	Simple	repeat
rnd-1_family-75	LINE	CR1
rnd-1_family-40	DNA	CMC-Transib
rnd-1_family-237	LTR	Gypsy
rnd-1_family-131	LTR	Gypsy
rnd-1_family-126	LTR	Gypsy
rnd-1_family-3	Unknown	
rnd-1_family-144	LINE	I-Jockey
rnd-1_family-41	Unknown	
rnd-1_family-56	DNA	CMC-EnSpm
rnd-1_family-121	LTR	Gypsy
rnd-1_family-175	LTR	Gypsy
rnd-1_family-7	Satellite	
rnd-1_family-112	Unknown	
rnd-1_family-165	LINE	I-Jockey
rnd-1_family-167	LINE	I-Jockey
rnd-1_family-192	LINE	I-Jockey
rnd-1_family-211	LTR	Gypsy
rnd-1_family-226	Unknown	
rnd-1_family-168	LTR	Gypsy
rnd-1_family-39	DNA	CMC-Transib
rnd-1_family-212	LTR	Gypsy
rnd-1_family-18	Unknown	
rnd-1_family-147	Unknown	
rnd-1_family-124	LTR	Gypsy
rnd-1_family-269	Unknown	
rnd-1_family-62	RC	Helitron
rnd-1_family-136	Unknown	
rnd-1_family-148	LTR	Gypsy
rnd-1_family-162	Unknown	
rnd-1_family-221	Unknown	
rnd-1_family-105	LINE	CR1
rnd-1_family-222	LTR	Pao
rnd-1_family-150	DNA	TcMar-Tc1
rnd-1_family-43	Unknown	
rnd-1_family-93	Unknown	
rnd-1_family-208	Unknown	
rnd-1_family-58	Unknown	
rnd-1_family-65	LINE	R1
rnd-1_family-84	LINE	I-Jockey
rnd-1_family-251	LTR	Gypsy
rnd-1_family-246	Unknown	
rnd-1_family-94	LTR	Gypsy
rnd-1_family-202	LTR	Gypsy
rnd-1_family-122	LTR	Pao
rnd-1_family-159	LTR	Gypsy
rnd-1_family-163	LINE	I-Jockey
rnd-1_family-5	RC	Helitron
rnd-1_family-113	LTR	Gypsy
rnd-1_family-78	LINE	CR1
rnd-1_family-73	LTR	Gypsy
rnd-1_family-4	RC	Helitron
rnd-1_family-97	LINE	CR1
rnd-1_family-92	LTR	Pao
rnd-1_family-164	LINE	I-Jockey
rnd-1_family-10	Unknown	
rnd-1_family-127	LINE	I-Jockey
rnd-1_family-194	LINE	I-Jockey
rnd-1_family-266	LTR	Gypsy
rnd-1_family-170	LINE	I-Jockey
rnd-1_family-48	Unknown	
rnd-1_family-86	LINE	I-Jockey
rnd-1_family-118	LTR	Pao
rnd-1_family-125	Unknown	
rnd-1_family-252	LTR	Gypsy
rnd-1_family-0	Unknown	
rnd-1_family-51	RC	Helitron
rnd-1_family-17	Unknown	
rnd-1_family-180	Unknown	
rnd-1_family-95	LINE	I-Jockey
rnd-1_family-171	RC	Helitron
rnd-1_family-270	LTR	Pao
rnd-1_family-186	LTR	Gypsy
rnd-1_family-128	LTR	Gypsy
rnd-1_family-172	Unknown	
rnd-1_family-120	LTR	Pao
rnd-1_family-104	Unknown	
rnd-1_family-38	LTR	Gypsy
rnd-1_family-140	LINE	I-Jockey
rnd-1_family-71	LINE	I-Jockey
rnd-1_family-213	Simple	repeat
rnd-1_family-214	Unknown	
rnd-1_family-119	LTR	Gypsy
rnd-1_family-231	Unknown	
rnd-1_family-225	Unknown	
rnd-1_family-49	Unknown	
rnd-1_family-173	LTR	Pao
rnd-1_family-66	RC	Helitron
rnd-1_family-83	LINE	I-Jockey
rnd-1_family-264	LTR	Pao
rnd-1_family-229	LTR	Gypsy
rnd-1_family-232	LTR	Gypsy
rnd-1_family-55	DNA	CMC-EnSpm
rnd-1_family-59	LINE	CR1
rnd-1_family-34	LTR	Gypsy
rnd-1_family-36	RC	Helitron
rnd-1_family-22	RC	Helitron
rnd-1_family-193	RC	Helitron
rnd-1_family-241	LTR	Pao
rnd-1_family-227	Unknown	
rnd-1_family-79	LINE	CR1
rnd-1_family-14	Unknown	
rnd-1_family-259	LTR	Gypsy
rnd-1_family-2	Unknown	
rnd-1_family-111	LTR	Gypsy
rnd-1_family-80	Unknown	
rnd-1_family-110	LINE	I-Jockey
rnd-1_family-160	LINE	I-Jockey
rnd-1_family-63	RC	Helitron
rnd-1_family-228	LTR	Pao
rnd-1_family-260	DNA	TcMar-Tc1
rnd-1_family-27	RC	Helitron
rnd-1_family-77	LINE	CR1
rnd-1_family-134	LINE	CR1
rnd-1_family-1	LTR	Gypsy
rnd-1_family-267	LTR	Gypsy
rnd-1_family-108	LTR	Gypsy
rnd-1_family-205	LINE	CR1
rnd-1_family-33	RC	Helitron
rnd-1_family-215	LTR	Gypsy
rnd-1_family-37	RC	Helitron
rnd-1_family-89	LTR	Gypsy
rnd-1_family-11	RC	Helitron
rnd-1_family-15	Unknown	
rnd-1_family-57	LINE	CR1
rnd-1_family-8	Unknown	
rnd-1_family-196	LTR	Pao
rnd-1_family-153	LTR	Pao
rnd-1_family-255	LTR	Gypsy
rnd-1_family-261	LINE	CR1
rnd-1_family-76	LTR	Gypsy
rnd-1_family-32	DNA	hAT-Blackjack
rnd-1_family-115	LTR	Gypsy
rnd-1_family-273	LTR	Gypsy
rnd-1_family-209	RC	Helitron
rnd-1_family-265	Unknown	
rnd-1_family-195	LTR	Gypsy
rnd-1_family-189	LTR	Gypsy
rnd-1_family-90	LTR	Gypsy
rnd-1_family-197	LTR	Gypsy
rnd-1_family-123	LTR	Gypsy
rnd-1_family-245	LTR	Gypsy
rnd-1_family-68	LINE	CR1
rnd-1_family-141	LTR	Pao
rnd-1_family-20	Unknown	
rnd-1_family-23	RC	Helitron
rnd-1_family-85	RC	Helitron
rnd-1_family-31	RC	Helitron
rnd-1_family-16	Unknown	
rnd-1_family-239	LTR	Pao
rnd-1_family-179	LINE	I-Jockey
rnd-1_family-72	LINE	I-Jockey
rnd-1_family-249	Unknown	
rnd-1_family-50	Unknown	
rnd-1_family-250	LTR	Gypsy
rnd-1_family-28	LTR	Copia
rnd-1_family-61	LINE	CR1
rnd-1_family-187	LTR	Gypsy
rnd-1_family-42	LINE	CR1
rnd-1_family-138	LTR	Gypsy
rnd-1_family-13	LTR	Gypsy
rnd-1_family-240	LTR	Gypsy
rnd-1_family-176	Unknown	
rnd-1_family-116	Unknown	
rnd-1_family-107	LTR	Pao
rnd-1_family-216	LTR	Gypsy
rnd-1_family-183	LTR	Pao
rnd-1_family-52	LTR	Gypsy
rnd-1_family-21	RC	Helitron
rnd-1_family-263	Unknown	
rnd-1_family-155	LTR	Gypsy
rnd-1_family-201	RC	Helitron
rnd-1_family-74	LTR	Gypsy
rnd-1_family-206	LINE	I-Jockey
rnd-1_family-257	Unknown	
rnd-1_family-54	Unknown	
rnd-1_family-25	RC	Helitron
rnd-1_family-24	Unknown	
rnd-1_family-166	LINE	CR1
rnd-1_family-156	LINE	I-Jockey
rnd-1_family-130	Unknown	
rnd-1_family-88	LINE	CR1
rnd-1_family-46	LTR	Gypsy
rnd-1_family-29	RC	Helitron
rnd-1_family-145	Unknown	
rnd-1_family-244	LTR	Gypsy
rnd-1_family-87	LINE	CR1
rnd-1_family-47	Unknown	
rnd-1_family-45	RC	Helitron
rnd-1_family-181	Unknown	
rnd-1_family-67	RC	Helitron
rnd-1_family-219	LINE	I-Jockey
rnd-1_family-139	LTR	Pao
rnd-1_family-117	DNA	TcMar-Tc1
rnd-1_family-135	Unknown	
rnd-1_family-184	Unknown	
rnd-1_family-53	Unknown	
rnd-1_family-146	LTR	Gypsy
rnd-1_family-102	LTR	Pao
rnd-1_family-106	LTR	Gypsy
rnd-1_family-274	LTR	Gypsy
rnd-1_family-210	DNA	P
rnd-1_family-133	LTR	Pao
rnd-1_family-101	Unknown	
rnd-1_family-235	LTR	Pao
rnd-1_family-19	Unknown	
rnd-1_family-151	DNA	TcMar-Tc1
