rnd-1_family-67	LINE	I-Jockey
rnd-1_family-84	Unknown	
rnd-1_family-117	LTR	Pao
rnd-1_family-92	LTR	Gypsy
rnd-1_family-77	LINE	CR1
rnd-1_family-165	LTR	Pao
rnd-1_family-163	LTR	Gypsy
rnd-1_family-58	RC	Helitron
rnd-1_family-186	Unknown	
rnd-1_family-168	LTR	Gypsy
rnd-1_family-147	LTR	Gypsy
rnd-1_family-30	RC	Helitron
rnd-1_family-52	LINE	CR1
rnd-1_family-55	LINE	I-Jockey
rnd-1_family-31	Unknown	
rnd-1_family-26	RC	Helitron
rnd-1_family-126	LTR	Gypsy
rnd-1_family-176	LINE	CR1
rnd-1_family-39	DNA	CMC-Transib
rnd-1_family-177	DNA	PIF-Harbinger
rnd-1_family-35	LTR	Gypsy
rnd-1_family-87	LINE	I-Jockey
rnd-1_family-127	LTR	Gypsy
rnd-1_family-146	LTR	Gypsy
rnd-1_family-44	LTR	Gypsy
rnd-1_family-116	LINE	I-Jockey
rnd-1_family-60	LINE	CR1
rnd-1_family-66	LINE	CR1
rnd-1_family-33	DNA	CMC-Transib
rnd-1_family-86	Unknown	
rnd-1_family-139	LTR	Gypsy
rnd-1_family-21	RC	Helitron
rnd-1_family-6	LINE	CR1
rnd-1_family-157	Unknown	
rnd-1_family-95	LINE	I-Jockey
rnd-1_family-98	LTR	Pao
rnd-1_family-148	LINE	I-Jockey
rnd-1_family-65	Unknown	
rnd-1_family-74	LINE	Penelope
rnd-1_family-112	LTR	Gypsy
rnd-1_family-88	LTR	Gypsy
rnd-1_family-40	Unknown	
rnd-1_family-188	Unknown	
rnd-1_family-50	RC	Helitron
rnd-1_family-59	DNA	P
rnd-1_family-120	LINE	I-Jockey
rnd-1_family-189	LINE	I-Jockey
rnd-1_family-83	Unknown	
rnd-1_family-78	Unknown	
rnd-1_family-9	Unknown	
rnd-1_family-169	LINE	I-Jockey
rnd-1_family-160	LTR	Gypsy
rnd-1_family-73	LINE	I-Jockey
rnd-1_family-130	Unknown	
rnd-1_family-4	LTR	Gypsy
rnd-1_family-121	RC	Helitron
rnd-1_family-138	LINE	I-Jockey
rnd-1_family-10	RC	Helitron
rnd-1_family-135	Unknown	
rnd-1_family-16	RC	Helitron
rnd-1_family-161	DNA	TcMar-Tc1
rnd-1_family-124	LINE	I-Jockey
rnd-1_family-15	DNA	TcMar-Mariner
rnd-1_family-104	LTR	Gypsy
rnd-1_family-38	Unknown	
rnd-1_family-119	Unknown	
rnd-1_family-93	LTR	Gypsy
rnd-1_family-68	Unknown	
rnd-1_family-109	Unknown	
rnd-1_family-99	LINE	I-Jockey
rnd-1_family-71	LINE	CR1
rnd-1_family-141	LINE	CR1
rnd-1_family-150	LTR	Gypsy
rnd-1_family-180	LINE	I-Jockey
rnd-1_family-8	LTR	Gypsy
rnd-1_family-53	LINE	I-Jockey
rnd-1_family-96	LINE	CR1
rnd-1_family-154	Unknown	
rnd-1_family-43	Unknown	
rnd-1_family-34	Unknown	
rnd-1_family-140	LTR	Gypsy
rnd-1_family-61	LINE	I-Jockey
rnd-1_family-18	RC	Helitron
rnd-1_family-22	Unknown	
rnd-1_family-110	Unknown	
rnd-1_family-133	LTR	Gypsy
rnd-1_family-171	Unknown	
rnd-1_family-173	Unknown	
rnd-1_family-144	LINE	I-Jockey
rnd-1_family-11	RC	Helitron
rnd-1_family-151	LINE	CR1
